Employee_ID,Type,Department,Area,Region_Lat,Region_Long,Legal_Entity,Product,Title,Gender,Marital_Status,prev_emplr_tenure,Home_Work_Match,Age,Quart_Tenure,Type,Department,Area,Region_Lat,Region_Long,Legal_Entity,Product,Title,Gender,Marital_Status,prev_emplr_tenure,Home_Work_Match,Age,Quart_Tenure
805328,Existing,Dept-2,Area-12,39.90421,116.4074,Entity-1,Product-12,Grade-8,F,Marr.,13.59,,28.81587953,3.566666667,Existing,Dept-2,Area-12,39.90421,116.4074,Entity-1,Product-12,Grade-6,F,Marr.,13.59,0,29.06776181,4.588888889
805339,Existing,Dept-2,Area-11,30.26744,120.1528,Entity-1,Product-12,Grade-8,M,Single,1.05,0,28.31211499,3.633333333,Existing,Dept-2,Area-11,30.26744,120.1528,Entity-1,Product-12,Grade-6,M,Single,1.05,0,28.56399726,4.655555556
805383,Existing,Dept-2,Area-12,39.90421,116.4074,Entity-1,Product-12,Grade-8,M,Marr.,0,1,27.13483915,3.688888889,Existing,Dept-2,Area-12,39.90421,116.4074,Entity-1,Product-12,Grade-6,M,Marr.,0,1,27.38672142,4.711111111
805457,Existing,Dept-2,Area-11,30.26744,120.1528,Entity-1,Product-15,Grade-8,F,Marr.,0.47,0,28.61327858,3.455555556,Existing,Dept-2,Area-11,30.26744,120.1528,Entity-1,Product-15,Grade-6,F,Marr.,0.47,0,28.86516085,4.477777778
805637,Existing,Dept-2,Other,31.23042,121.4737,Entity-3,Product-15,Grade-8,M,Marr.,0.45,1,26.37371663,3.055555556,Existing,Dept-2,Other,31.23042,121.4737,Entity-3,Product-15,Grade-6,M,Marr.,0.45,1,26.6255989,4.077777778
805651,Existing,Dept-2,Area-11,32.06171,118.7632,Entity-1,Product-15,Grade-8,M,Marr.,2.93,,30.35181383,2.866666667,Existing,Dept-2,Area-11,32.06171,118.7632,Entity-1,Product-15,Grade-6,M,Marr.,2.93,0,30.6036961,3.888888889
800752,Existing,Dept-2,Area-14,30.65165,104.0759,Entity-1,Product-15,Grade-8,M,Single,3.17,,29.06502396,13.52222222,Existing,Dept-2,Area-14,30.65165,104.0759,Entity-1,Product-15,Grade-6,M,Single,3.17,0,29.31690623,14.54444444
800899,Existing,Dept-2,Area-11,32.06171,118.7632,Entity-2,Product-16,Grade-8,M,Marr.,2,,34.33264887,13.75555556,Existing,Dept-2,Area-11,32.06171,118.7632,Entity-2,Product-16,Grade-6,M,Marr.,2,0,34.58453114,14.77777778
194629,Existing,Dept-3,Other,28.11245,112.9838,Entity-3,Other,Grade-8,M,Single,2.55,,31.96440794,2.511111111,Existing,Dept-3,Other,28.11245,112.9838,Entity-3,Other,Grade-8,M,Single,2.55,0,32.21629021,3.533333333
196916,Existing,Dept-3,Other,39.90421,116.4074,Entity-4,Product-21,Grade-8,M,Marr.,1.59,,27.04449008,2.166666667,Existing,Dept-3,Other,39.90421,116.4074,Entity-4,Product-21,Grade-8,M,Marr.,1.59,0,27.29637235,3.188888889
197069,Existing,Dept-3,Other,32.06171,118.7632,Entity-4,Product-21,Grade-8,M,Single,0.41,,24.80766598,2.088888889,Existing,Dept-3,Other,32.06171,118.7632,Entity-4,Product-21,Grade-8,M,Single,0.41,0,25.05954825,3.111111111
200398,Existing,Dept-3,Other,39.90421,116.4074,Entity-3,Other,Grade-6,M,Marr.,0.36,0,32.77481177,1.355555556,Existing,Dept-3,Other,39.90421,116.4074,Entity-3,Other,Grade-6,M,Marr.,0.36,0,33.02669405,2.377777778
202277,Existing,Dept-3,Other,31.23042,121.4737,Entity-3,Product-21,Grade-6,F,Marr.,1.73,1,37.47570157,1.077777778,Existing,Dept-3,Other,31.23042,121.4737,Entity-3,Product-21,Grade-6,F,Marr.,1.73,1,37.72758385,2.1
203157,Existing,Dept-3,Other,43.83788,126.5496,Entity-3,Other,Grade-6,M,Marr.,0.99,0,33.12251882,0.655555556,Existing,Dept-3,Other,43.83788,126.5496,Entity-3,Other,Grade-6,M,Marr.,0.99,0,33.3744011,1.677777778
204767,Existing,Dept-3,Other,43.79303,87.6277,Entity-3,Other,Grade-6,F,Single,0.72,,31.17864476,0.3,Existing,Dept-3,Other,43.79303,87.6277,Entity-3,Other,Grade-6,F,Single,0.72,0,31.43052704,1.322222222
500665,Existing,Dept-3,Other,31.23042,121.4737,Entity-3,Product-1,Grade-8,F,Single,2.16,,33.88637919,37.52222222,Existing,Dept-3,Other,31.23042,121.4737,Entity-3,Product-1,Grade-6,F,Single,2.16,0,34.13826146,38.54444444
502039,Existing,Dept-3,Other,31.23042,121.4737,Entity-3,Product-1,Grade-8,F,Single,4.17,1,35.58110883,29.07777778,Existing,Dept-3,Other,31.23042,121.4737,Entity-3,Product-1,Grade-6,F,Single,4.17,1,35.8329911,30.1
502615,Existing,Dept-3,Other,26.10078,119.2951,Entity-4,Product-1,Grade-8,F,Single,1.67,,30.48870637,19.77777778,Existing,Dept-3,Other,26.10078,119.2951,Entity-4,Product-1,Grade-6,F,Single,1.67,0,30.74058864,20.8
502882,Existing,Dept-3,Other,30.26744,120.1528,Entity-4,Product-1,Grade-8,F,Single,0.45,,26.22313484,16.4,Existing,Dept-3,Other,30.26744,120.1528,Entity-4,Product-1,Grade-6,F,Single,0.45,0,26.47501711,17.42222222
502885,Existing,Dept-3,Other,39.90421,116.4074,Entity-4,Product-1,Grade-8,M,Marr.,1.34,0,30.98699521,16.38888889,Existing,Dept-3,Other,39.90421,116.4074,Entity-4,Product-1,Grade-6,M,Marr.,1.34,0,31.23887748,17.41111111
606312,Existing,Dept-3,Other,23.13219,113.2665,Entity-4,Product-21,Grade-8,F,Single,0.25,,37.88364134,19.75555556,Existing,Dept-3,Other,23.13219,113.2665,Entity-4,Product-21,Grade-6,F,Single,0.25,0,38.13552361,20.77777778
606695,Existing,Dept-3,Other,34.76552,113.7536,Entity-4,Product-21,Grade-8,F,Single,0,,31.91786448,18.23333333,Existing,Dept-3,Other,34.76552,113.7536,Entity-4,Product-21,Grade-6,F,Single,0,0,32.16974675,19.25555556
606842,Existing,Dept-3,Other,30.26744,120.1528,Entity-4,Product-1,Grade-8,M,Single,0,0,27.98631075,17.88888889,Existing,Dept-3,Other,30.26744,120.1528,Entity-4,Product-1,Grade-6,M,Single,0,0,28.23819302,18.91111111
606867,Existing,Dept-3,Other,41.83618,123.4314,Entity-4,Product-21,Grade-8,F,Marr.,4.17,,36.29568789,17.73333333,Existing,Dept-3,Other,41.83618,123.4314,Entity-4,Product-21,Grade-6,F,Marr.,4.17,0,36.54757016,18.75555556
606916,Existing,Dept-3,Other,23.13219,113.2665,Entity-4,Product-21,Grade-8,M,Marr.,2.39,,30.89117043,17.57777778,Existing,Dept-3,Other,23.13219,113.2665,Entity-4,Product-21,Grade-6,M,Marr.,2.39,0,31.1430527,18.6
606979,Existing,Dept-3,Other,30.26744,120.1528,Entity-4,Product-21,Grade-8,F,Marr.,0.5,,30.39014374,17.07777778,Existing,Dept-3,Other,30.26744,120.1528,Entity-4,Product-21,Grade-6,F,Marr.,0.5,0,30.64202601,18.1
607197,Existing,Dept-3,Other,32.06171,118.7632,Entity-4,Product-21,Grade-8,M,Single,0.33,1,28.97467488,16.22222222,Existing,Dept-3,Other,32.06171,118.7632,Entity-4,Product-21,Grade-6,M,Single,0.33,1,29.22655715,17.24444444
800209,Existing,Dept-3,Other,30.26744,120.1528,Entity-4,Product-1,Grade-8,F,Single,2,,28.89527721,15.72222222,Existing,Dept-3,Other,30.26744,120.1528,Entity-4,Product-1,Grade-6,F,Single,2,0,29.14715948,16.74444444
800297,Existing,Dept-3,Other,39.90421,116.4074,Entity-4,Product-21,Grade-8,F,Single,0.59,,31.95345654,15.04444444,Existing,Dept-3,Other,39.90421,116.4074,Entity-4,Product-21,Grade-6,F,Single,0.59,0,32.20533881,16.06666667
800455,Existing,Dept-3,Other,32.06171,118.7632,Entity-4,Product-1,Grade-8,M,Single,3.09,,35.73442847,14.7,Existing,Dept-3,Other,32.06171,118.7632,Entity-4,Product-1,Grade-6,M,Single,3.09,0,35.98631075,15.72222222
800464,Existing,Dept-3,Other,25.04581,102.71,Entity-4,Product-1,Grade-8,M,Single,2.5,,34.02053388,14.32222222,Existing,Dept-3,Other,25.04581,102.71,Entity-4,Product-1,Grade-6,M,Single,2.5,0,34.27241615,15.34444444
801239,Existing,Dept-3,Other,41.83618,123.4314,Entity-4,Product-21,Grade-8,M,Single,2,,28.52566735,12.97777778,Existing,Dept-3,Other,41.83618,123.4314,Entity-4,Product-21,Grade-6,M,Single,2,0,28.77754962,14
801651,Existing,Dept-3,Other,39.90421,116.4074,Entity-4,Product-1,Grade-8,F,Single,1.83,,28.96372348,12.12222222,Existing,Dept-3,Other,39.90421,116.4074,Entity-4,Product-1,Grade-6,F,Single,1.83,0,29.21560575,13.14444444
801678,Existing,Dept-3,Other,30.65165,104.0759,Entity-4,Product-21,Grade-8,F,Single,1.25,,30.87748118,12.08888889,Existing,Dept-3,Other,30.65165,104.0759,Entity-4,Product-21,Grade-6,F,Single,1.25,0,31.12936345,13.11111111
802058,Existing,Dept-3,Other,28.11245,112.9838,Entity-4,Product-1,Grade-8,M,Marr.,1.83,,32.45448323,10.98888889,Existing,Dept-3,Other,28.11245,112.9838,Entity-4,Product-1,Grade-6,M,Marr.,1.83,0,32.7063655,12.01111111
802306,Existing,Dept-3,Other,30.26744,120.1528,Entity-4,Product-21,Grade-8,F,Marr.,0,,31.63586585,10.46666667,Existing,Dept-3,Other,30.26744,120.1528,Entity-4,Product-21,Grade-7,F,Marr.,0,0,31.88774812,11.48888889
803199,Existing,Dept-3,Other,41.83618,123.4314,Entity-4,Product-21,Grade-8,F,Marr.,0,,34.88843258,8.022222222,Existing,Dept-3,Other,41.83618,123.4314,Entity-4,Product-21,Grade-7,F,Marr.,0,0,35.14031485,9.044444444
803464,Existing,Dept-3,Other,23.13219,113.2665,Entity-4,Product-1,Grade-8,M,Single,2.5,,29.46748802,7.766666667,Existing,Dept-3,Other,23.13219,113.2665,Entity-4,Product-1,Grade-7,M,Single,2.5,0,29.71937029,8.788888889
803739,Existing,Dept-3,Other,29.56301,106.5516,Entity-4,Product-21,Grade-8,F,Single,,,27.6386037,7.422222222,Existing,Dept-3,Other,29.56301,106.5516,Entity-4,Product-21,Grade-7,F,Single,0,0,27.89048597,8.444444444
803987,Existing,Dept-3,Other,45.74237,126.6617,Entity-4,Product-1,Grade-8,F,Marr.,0.34,,30.87474333,6.411111111,Existing,Dept-3,Other,45.74237,126.6617,Entity-4,Product-1,Grade-7,F,Marr.,0.34,0,31.1266256,7.433333333
804009,Existing,Dept-3,Other,31.86118,117.2849,Entity-4,Product-21,Grade-8,F,Marr.,1.56,,28.86516085,6.411111111,Existing,Dept-3,Other,31.86118,117.2849,Entity-4,Product-21,Grade-7,F,Marr.,1.56,0,29.11704312,7.433333333
804300,Existing,Dept-3,Other,39.90421,116.4074,Entity-3,Other,Grade-8,F,Single,0.5,0,29.16632444,5.055555556,Existing,Dept-3,Other,39.90421,116.4074,Entity-3,Other,Grade-7,F,Single,0.5,0,29.41820671,6.077777778
804336,Existing,Dept-3,Other,29.56301,106.5516,Entity-3,Other,Grade-8,F,Marr.,0,,36.85968515,5.166666667,Existing,Dept-3,Other,29.56301,106.5516,Entity-3,Other,Grade-7,F,Marr.,0,0,37.11156742,6.188888889
804551,Existing,Dept-3,Other,32.06171,118.7632,Entity-3,Other,Grade-8,F,Marr.,0,1,24.99657769,5.055555556,Existing,Dept-3,Other,32.06171,118.7632,Entity-3,Other,Grade-7,F,Marr.,0,1,25.24845996,6.077777778
804770,Existing,Dept-3,Other,43.83788,126.5496,Entity-4,Product-1,Grade-8,F,Single,0.21,1,29.48117728,4.711111111,Existing,Dept-3,Other,43.83788,126.5496,Entity-4,Product-1,Grade-7,F,Single,0.21,1,29.73305955,5.733333333
804943,Existing,Dept-3,Other,43.83788,126.5496,Entity-4,Product-21,Grade-8,M,Marr.,2.53,,35.21697467,4.266666667,Existing,Dept-3,Other,43.83788,126.5496,Entity-4,Product-21,Grade-7,M,Marr.,2.53,0,35.46885695,5.288888889
805003,Existing,Dept-3,Other,36.66853,117.0204,Entity-3,Other,Grade-8,M,Marr.,1.25,,26.04517454,4.166666667,Existing,Dept-3,Other,36.66853,117.0204,Entity-3,Other,Grade-7,M,Marr.,1.25,0,26.29705681,5.188888889
805034,Existing,Dept-3,Other,23.13219,113.2665,Entity-3,Other,Grade-8,F,Single,2.39,0,27.92060233,4.044444444,Existing,Dept-3,Other,23.13219,113.2665,Entity-3,Other,Grade-7,F,Single,2.39,0,28.1724846,5.066666667
805263,Existing,Dept-3,Other,34.26547,108.9542,Entity-3,Other,Grade-8,M,Marr.,0.33,0,29.42915811,3.911111111,Existing,Dept-3,Other,34.26547,108.9542,Entity-3,Other,Grade-7,M,Marr.,0.33,0,29.68104038,4.933333333
805314,Existing,Dept-3,Other,32.06171,118.7632,Entity-4,Product-1,Grade-8,F,Marr.,2.45,,27.67145791,3.7,Existing,Dept-3,Other,32.06171,118.7632,Entity-4,Product-1,Grade-7,F,Marr.,2.45,0,27.92334018,4.722222222
805451,Existing,Dept-3,Other,30.65165,104.0759,Entity-3,Other,Grade-8,M,Marr.,2.58,,34.66392882,3.333333333,Existing,Dept-3,Other,30.65165,104.0759,Entity-3,Other,Grade-7,M,Marr.,2.58,0,34.91581109,4.355555556
805468,Existing,Dept-3,Other,30.5465,114.3419,Entity-4,Product-1,Grade-8,F,Marr.,1.16,0,26.09993155,3.355555556,Existing,Dept-3,Other,30.5465,114.3419,Entity-4,Product-1,Grade-7,F,Marr.,1.16,0,26.35181383,4.377777778
805601,Existing,Dept-3,Other,31.23042,121.4737,Entity-3,Other,Grade-8,F,Single,0.94,1,31.57289528,3.088888889,Existing,Dept-3,Other,31.23042,121.4737,Entity-3,Other,Grade-7,F,Single,0.94,1,31.82477755,4.111111111
194143,Existing,Dept-3,Other,31.86118,117.2849,Entity-4,Product-1,Grade-7,F,Single,0.16,,26.36002738,2.866666667,Existing,Dept-3,Other,31.86118,117.2849,Entity-4,Product-1,Grade-7,F,Single,0.16,0,26.61190965,3.888888889
194485,Existing,Dept-3,Other,34.76552,113.7536,Entity-4,Product-1,Grade-7,M,Marr.,1.19,1,28.64887064,2.533333333,Existing,Dept-3,Other,34.76552,113.7536,Entity-4,Product-1,Grade-7,M,Marr.,1.19,1,28.90075291,3.555555556
196472,Existing,Dept-3,Other,23.13219,113.2665,Entity-4,Product-1,Grade-7,F,Single,0.44,,27.42778919,2.244444444,Existing,Dept-3,Other,23.13219,113.2665,Entity-4,Product-1,Grade-7,F,Single,0.44,0,27.67967146,3.266666667
196498,Existing,Dept-3,Other,30.26744,120.1528,Entity-4,Product-21,Grade-1,F,Single,0.1,1,24.85420945,2.322222222,Existing,Dept-3,Other,30.26744,120.1528,Entity-4,Product-21,Grade-1,F,Single,0.1,1,25.10609172,3.344444444
197284,Existing,Dept-3,Other,30.65165,104.0759,Entity-4,Product-21,Grade-7,M,Marr.,1.99,,30.55167693,2.066666667,Existing,Dept-3,Other,30.65165,104.0759,Entity-4,Product-21,Grade-7,M,Marr.,1.99,0,30.80355921,3.088888889
197844,Existing,Dept-3,Other,39.90421,116.4074,Entity-4,Product-21,Grade-7,M,Single,1.92,0,27.45516769,1.9,Existing,Dept-3,Other,39.90421,116.4074,Entity-4,Product-21,Grade-7,M,Single,1.92,0,27.70704997,2.922222222
198864,Existing,Dept-3,Other,23.13219,113.2665,Entity-3,Product-1,Grade-9,F,Single,4.38,,27.61670089,1.833333333,Existing,Dept-3,Other,23.13219,113.2665,Entity-3,Product-1,Grade-9,F,Single,4.38,0,27.86858316,2.855555556
199206,Existing,Dept-3,Other,32.06171,118.7632,Entity-4,Product-21,Grade-7,F,Marr.,1.38,,27.99178645,1.922222222,Existing,Dept-3,Other,32.06171,118.7632,Entity-4,Product-21,Grade-7,F,Marr.,1.38,0,28.24366872,2.944444444
199433,Existing,Dept-3,Other,23.13219,113.2665,Entity-4,Product-21,Grade-7,M,Single,2.42,1,28.49007529,1.6,Existing,Dept-3,Other,23.13219,113.2665,Entity-4,Product-21,Grade-7,M,Single,2.42,1,28.74195756,2.622222222
199947,Existing,Dept-3,Other,39.90421,116.4074,Entity-4,Product-1,Grade-5,F,Single,0,1,22.20396988,-0.011111111,Existing,Dept-3,Other,39.90421,116.4074,Entity-4,Product-1,Grade-7,F,Single,0,1,22.45585216,1.011111111
200179,Existing,Dept-3,Other,29.56301,106.5516,Entity-4,Product-21,Grade-7,F,Single,2.28,,23.1211499,1.588888889,Existing,Dept-3,Other,29.56301,106.5516,Entity-4,Product-21,Grade-7,F,Single,2.28,0,23.37303217,2.611111111
200378,Existing,Dept-3,Other,31.23042,121.4737,Entity-3,Other,Grade-7,M,Single,1.82,1,25.5633128,1.377777778,Existing,Dept-3,Other,31.23042,121.4737,Entity-3,Other,Grade-7,M,Single,1.82,1,25.81519507,2.4
200397,Existing,Dept-3,Other,34.26547,108.9542,Entity-4,Product-21,Grade-7,M,Marr.,0.4,1,34.92128679,1.6,Existing,Dept-3,Other,34.26547,108.9542,Entity-4,Product-21,Grade-7,M,Marr.,0.4,1,35.17316906,2.622222222
201496,Existing,Dept-3,Other,31.23042,121.4737,Entity-3,Product-1,Grade-7,F,Single,1,,29.35249829,1.155555556,Existing,Dept-3,Other,31.23042,121.4737,Entity-3,Product-1,Grade-7,F,Single,1,0,29.60438056,2.177777778
201799,Existing,Dept-3,Other,23.13219,113.2665,Entity-4,Product-21,Grade-7,F,Single,2.62,1,25.7467488,1,Existing,Dept-3,Other,23.13219,113.2665,Entity-4,Product-21,Grade-7,F,Single,2.62,1,25.99863107,2.022222222
202283,Existing,Dept-3,Other,23.13219,113.2665,Entity-4,Product-1,Grade-7,M,Single,2.22,0,25.42642026,0.844444444,Existing,Dept-3,Other,23.13219,113.2665,Entity-4,Product-1,Grade-7,M,Single,2.22,0,25.67830253,1.866666667
202898,Existing,Dept-3,Other,30.26744,120.1528,Entity-4,Product-1,Grade-7,F,Single,2.25,,24.69267625,0.766666667,Existing,Dept-3,Other,30.26744,120.1528,Entity-4,Product-1,Grade-7,F,Single,2.25,0,24.94455852,1.788888889
203141,Existing,Dept-3,Other,31.86118,117.2849,Entity-4,Product-1,Grade-7,F,Single,0,,25.17727584,0.688888889,Existing,Dept-3,Other,31.86118,117.2849,Entity-4,Product-1,Grade-7,F,Single,0,0,25.42915811,1.711111111
203437,Existing,Dept-3,Other,31.23042,121.4737,Entity-3,Product-21,Grade-7,F,Single,0.29,0,22.69404517,0.066666667,Existing,Dept-3,Other,31.23042,121.4737,Entity-3,Product-21,Grade-7,F,Single,0.29,0,22.94592745,1.088888889
203445,Existing,Dept-3,Other,43.79303,87.6277,Entity-4,Product-21,Grade-7,M,Single,0.69,0,23.18412047,0.611111111,Existing,Dept-3,Other,43.79303,87.6277,Entity-4,Product-21,Grade-7,M,Single,0.69,0,23.43600274,1.633333333
204053,Existing,Dept-3,Other,23.13219,113.2665,Entity-4,Product-21,Grade-7,M,Single,1.64,1,30.70225873,0.455555556,Existing,Dept-3,Other,23.13219,113.2665,Entity-4,Product-21,Grade-7,M,Single,1.64,1,30.954141,1.477777778
204323,Existing,Dept-3,Other,43.79303,87.6277,Entity-4,Product-1,Grade-7,F,Marr.,3.14,,30.67214237,0.377777778,Existing,Dept-3,Other,43.79303,87.6277,Entity-4,Product-1,Grade-7,F,Marr.,3.14,0,30.92402464,1.4
205562,Existing,Dept-3,Other,37.87353,112.5624,Entity-4,Other,Grade-7,M,Marr.,2.89,0,24.79671458,0.144444444,Existing,Dept-3,Other,37.87353,112.5624,Entity-4,Other,Grade-7,M,Marr.,2.89,0,25.04859685,1.166666667
205567,Existing,Dept-3,Other,30.26744,120.1528,Entity-4,Product-1,Grade-7,M,Single,3.16,,28.69267625,0.144444444,Existing,Dept-3,Other,30.26744,120.1528,Entity-4,Product-1,Grade-7,M,Single,3.16,0,28.94455852,1.166666667
205995,Existing,Dept-3,Other,43.83788,126.5496,Entity-4,Product-1,Grade-7,F,Single,0.76,1,25.29774127,0.066666667,Existing,Dept-3,Other,43.83788,126.5496,Entity-4,Product-1,Grade-7,F,Single,0.76,1,25.54962355,1.088888889
206286,Existing,Dept-3,Other,39.90421,116.4074,Entity-4,Product-1,Grade-7,F,Single,0.91,1,22.72963723,-0.011111111,Existing,Dept-3,Other,39.90421,116.4074,Entity-4,Product-1,Grade-7,F,Single,0.91,1,22.98151951,1.011111111
802308,Existing,Dept-3,Other,31.23042,121.4737,Entity-3,Product-1,Grade-8,M,Single,0,,26.16837782,10.46666667,Existing,Dept-3,Other,31.23042,121.4737,Entity-3,Product-1,Grade-7,M,Single,0,0,26.4202601,11.48888889
802553,Existing,Dept-3,Other,39.90421,116.4074,Entity-4,Product-1,Grade-8,M,Single,0,,26.83641342,9.511111111,Existing,Dept-3,Other,39.90421,116.4074,Entity-4,Product-1,Grade-7,M,Single,0,0,27.08829569,10.53333333
803140,Existing,Dept-3,Other,31.23042,121.4737,Entity-3,Product-21,Grade-8,M,Marr.,0,,29.65092402,8.277777778,Existing,Dept-3,Other,31.23042,121.4737,Entity-3,Product-21,Grade-7,M,Marr.,0,0,29.9028063,9.3
803828,Existing,Dept-3,Other,23.13219,113.2665,Entity-3,Product-21,Grade-8,M,Single,,1,30.44490075,7.144444444,Existing,Dept-3,Other,23.13219,113.2665,Entity-3,Product-21,Grade-7,M,Single,0,1,30.69678303,8.166666667
804349,Existing,Dept-3,Other,30.5465,114.3419,Entity-1,Product-1,Grade-8,F,Single,2.46,,28.30116359,5.7,Existing,Dept-3,Other,30.5465,114.3419,Entity-1,Product-1,Grade-7,F,Single,2.46,0,28.55304586,6.722222222
804439,Existing,Dept-3,Other,31.23042,121.4737,Entity-3,Product-21,Grade-8,M,Single,0.45,1,25.4072553,5.433333333,Existing,Dept-3,Other,31.23042,121.4737,Entity-3,Product-21,Grade-7,M,Single,0.45,1,25.65913758,6.455555556
804550,Existing,Dept-3,Other,31.23042,121.4737,Entity-3,Product-21,Grade-8,F,Marr.,0,1,30.58453114,5.177777778,Existing,Dept-3,Other,31.23042,121.4737,Entity-3,Product-21,Grade-7,F,Marr.,0,1,30.83641342,6.2
804611,Existing,Dept-3,Other,39.90421,116.4074,Entity-4,Product-1,Grade-8,F,Single,0,0,30.86652977,5.122222222,Existing,Dept-3,Other,39.90421,116.4074,Entity-4,Product-1,Grade-7,F,Single,0,0,31.11841205,6.144444444
804614,Existing,Dept-3,Other,32.06171,118.7632,Entity-4,Product-21,Grade-8,F,Single,0,,24.678987,5.011111111,Existing,Dept-3,Other,32.06171,118.7632,Entity-4,Product-21,Grade-7,F,Single,0,0,24.93086927,6.033333333
804734,Existing,Dept-3,Other,30.26744,120.1528,Entity-4,Product-1,Grade-8,M,Single,0.27,1,27.54004107,4.722222222,Existing,Dept-3,Other,30.26744,120.1528,Entity-4,Product-1,Grade-7,M,Single,0.27,1,27.79192334,5.744444444
804851,Existing,Dept-3,Other,23.13219,113.2665,Entity-4,Product-21,Grade-8,M,Single,1.04,1,24.74743326,4.466666667,Existing,Dept-3,Other,23.13219,113.2665,Entity-4,Product-21,Grade-7,M,Single,1.04,1,24.99931554,5.488888889
804995,Existing,Dept-3,Other,25.04581,102.71,Entity-3,Other,Grade-8,M,Single,0.94,,28.65160849,4.222222222,Existing,Dept-3,Other,25.04581,102.71,Entity-3,Other,Grade-7,M,Single,0.94,0,28.90349076,5.244444444
805009,Existing,Dept-3,Other,31.23042,121.4737,Entity-3,Product-1,Grade-8,M,Single,0,0,26.65297741,4.155555556,Existing,Dept-3,Other,31.23042,121.4737,Entity-3,Product-1,Grade-7,M,Single,0,0,26.90485969,5.177777778
805099,Existing,Dept-3,Other,31.23042,121.4737,Entity-3,Product-21,Grade-8,M,Single,0,0,24.46817248,4.044444444,Existing,Dept-3,Other,31.23042,121.4737,Entity-3,Product-21,Grade-7,M,Single,0,0,24.72005476,5.066666667
805141,Existing,Dept-3,Other,30.65165,104.0759,Entity-1,Product-1,Grade-8,M,Single,0,,24.19438741,3.988888889,Existing,Dept-3,Other,30.65165,104.0759,Entity-1,Product-1,Grade-7,M,Single,0,0,24.44626968,5.011111111
805251,Existing,Dept-3,Other,30.26744,120.1528,Entity-4,Product-1,Grade-8,F,Single,0,0,23.6495551,3.877777778,Existing,Dept-3,Other,30.26744,120.1528,Entity-4,Product-1,Grade-7,F,Single,0,0,23.90143737,4.9
805257,Existing,Dept-3,Other,26.10078,119.2951,Entity-1,Product-21,Grade-8,F,Single,0,0,27.36481862,3.833333333,Existing,Dept-3,Other,26.10078,119.2951,Entity-1,Product-21,Grade-7,F,Single,0,0,27.61670089,4.855555556
805506,Existing,Dept-3,Other,23.13219,113.2665,Entity-4,Product-1,Grade-8,M,Single,0.35,1,24.36687201,3.288888889,Existing,Dept-3,Other,23.13219,113.2665,Entity-4,Product-1,Grade-7,M,Single,0.35,1,24.61875428,4.311111111
805675,Existing,Dept-3,Other,23.13219,113.2665,Entity-4,Product-1,Grade-8,F,Single,0.31,1,27.91512663,2.822222222,Existing,Dept-3,Other,23.13219,113.2665,Entity-4,Product-1,Grade-7,F,Single,0.31,1,28.1670089,3.844444444
193617,Existing,Dept-3,Other,39.08416,117.201,Entity-3,Other,Grade-8,F,Marr.,0.06,1,30.11362081,2.711111111,Existing,Dept-3,Other,39.08416,117.201,Entity-3,Other,Grade-8,F,Marr.,0.06,1,30.36550308,3.733333333
197280,Existing,Dept-3,Other,23.13219,113.2665,Entity-4,Product-1,Grade-8,M,Single,4.33,0,26.75154004,1.966666667,Existing,Dept-3,Other,23.13219,113.2665,Entity-4,Product-1,Grade-8,M,Single,4.33,0,27.00342231,2.988888889
198945,Existing,Dept-3,Other,37.87353,112.5624,Entity-3,Other,Grade-8,M,Single,0.98,1,28.47091034,1.766666667,Existing,Dept-3,Other,37.87353,112.5624,Entity-3,Other,Grade-8,M,Single,0.98,1,28.72279261,2.788888889
200286,Existing,Dept-3,Other,43.79303,87.6277,Entity-4,Product-21,Grade-8,M,Single,2.73,1,33.00479124,1.422222222,Existing,Dept-3,Other,43.79303,87.6277,Entity-4,Product-21,Grade-8,M,Single,2.73,1,33.25667351,2.444444444
200444,Existing,Dept-3,Other,43.83788,126.5496,Entity-4,Product-21,Grade-8,F,Marr.,0.77,,29.26488706,1.466666667,Existing,Dept-3,Other,43.83788,126.5496,Entity-4,Product-21,Grade-8,F,Marr.,0.77,0,29.51676934,2.488888889
200786,Existing,Dept-3,Other,36.66853,117.0204,Entity-4,Product-21,Grade-8,F,Marr.,1.34,0,29.07597536,1.233333333,Existing,Dept-3,Other,36.66853,117.0204,Entity-4,Product-21,Grade-8,F,Marr.,1.34,0,29.32785763,2.255555556
201827,Existing,Dept-3,Other,45.74237,126.6617,Entity-4,Product-21,Grade-8,M,Single,2.05,,27.40588638,0.922222222,Existing,Dept-3,Other,45.74237,126.6617,Entity-4,Product-21,Grade-8,M,Single,2.05,0,27.65776865,1.944444444
203444,Existing,Dept-3,Other,32.06171,118.7632,Entity-4,Product-1,Grade-8,M,Marr.,4.97,,30.75154004,0.611111111,Existing,Dept-3,Other,32.06171,118.7632,Entity-4,Product-1,Grade-8,M,Marr.,4.97,0,31.00342231,1.633333333
203466,Existing,Dept-3,Other,34.26547,108.9542,Entity-4,Product-21,Grade-8,F,Marr.,2.72,1,27.06639288,0.611111111,Existing,Dept-3,Other,34.26547,108.9542,Entity-4,Product-21,Grade-8,F,Marr.,2.72,1,27.31827515,1.633333333
